identifier,logFC,AveExpr,t_stat,P.Value,adj.P.Val,B,gene_name,symbol
IGHV1OR15-9~A0A0B4J2B8,-0.4448200836123952,13.271035967189569,-1.124040851951552,0.26941644785127533,0.48113663592062017,-6.0071380956407046,IGHV1OR15-9,IGHV1OR15-9
SELENOP~A0A182DWH7,0.16376079704631152,15.321308899846937,1.1204702695726916,0.27091135757678747,0.4820712372048809,-6.011043891858695,SELENOP,SELENOP
IGKV1-5~P01602,0.3014137526853453,21.137794759413968,1.1203897253055095,0.2709451479180717,0.4820712372048809,-6.011131865574468,IGKV1-5,IGKV1-5
LAMP2~H0YCG2,-0.7427852447298253,10.664617668778611,-1.1187365041029969,0.27163938424818335,0.4824114249889034,-6.012936291651979,LAMP2,LAMP2
CD36~E7EU05,0.9921143162053436,8.158077370309513,1.117051869053143,0.27234812415696297,0.4827760648179806,-6.014772474999052,CD36,CD36
IGHV3-11~P01762,-0.7420436251993525,11.048412856484275,-1.1150625826977232,0.2731867394662404,0.4833691570998607,-6.0169374266282665,IGHV3-11,IGHV3-11
HNRNPL~A0A3B3ITJ4,0.7996596871660442,7.330779098115625,1.1112821619276074,0.27478553122901456,0.4853026232939686,-6.021041858353894,HNRNPL,HNRNPL
IGHV1-69D~A0A0B4J2H0,-0.6029887091670965,14.2638357356397,-1.1066888062117755,0.27673711790005884,0.48708737875088215,-6.026011567330976,IGHV1-69D,IGHV1-69D
POSTN~B1ALD9,-0.9745692690865404,11.416983161877338,-1.1065132334471908,0.2768119097176546,0.48708737875088215,-6.026201147995999,POSTN,POSTN
GPX1~A0A2R8Y6B6,1.036118986495068,7.449008747780133,1.1036310466039077,0.27804174914612223,0.4880506509144111,-6.029309311451035,GPX1,GPX1
LNPEP~Q9UIQ6,0.7498835039406533,7.461864116457354,1.1028465509419672,0.27837717002104573,0.4880506509144111,-6.030154017129821,LNPEP,LNPEP
ITGA2B~P08514,1.0697268181602055,10.352525634538647,1.099282203834061,0.27990478399223256,0.48939453123063487,-6.033984929458555,ITGA2B,ITGA2B
IPO5~H0Y8C6,0.9821904018774399,7.42204445547132,1.0986779764260381,0.28016433539689106,0.48939453123063487,-6.034633207381418,IPO5,IPO5
BLVRB~P30043,1.2523730453720816,8.889519373052254,1.0912384027280069,0.2833741172941392,0.4931069805991918,-6.042588105860643,BLVRB,BLVRB
TLN1~Q9Y490,0.779579024289351,11.099476128821207,1.0899911338212325,0.28391479258227353,0.4931069805991918,-6.043916870129882,TLN1,TLN1
CD34~P28906,-0.6396542068152762,9.39705718534334,-1.0890184877147615,0.284336929889167,0.4931069805991918,-6.0449520907640215,CD34,CD34
APOA2~P02652,-0.1462399363635214,22.663336355034865,-1.0889967690271243,0.28434636107544636,0.4931069805991918,-6.044975196932775,APOA2,APOA2
IGF2R~A0A7I2V381,-0.25452877377393257,11.10234546957626,-1.0847079249424514,0.28621310928049754,0.49476801849932395,-6.049529658766735,IGF2R,IGF2R
IGKV3-11~P04433,-0.1455854574035662,22.036838772152933,-1.0844262172103942,0.2863360273901197,0.49476801849932395,-6.049828230059003,IGKV3-11,IGKV3-11
ACP1~P24666,1.077242189226724,7.469570349145964,1.0822060214310303,0.28730607747428366,0.4949580459523009,-6.052178813653052,ACP1,ACP1
PSMA1~F5GX11,1.0466792134866783,10.421028715505892,1.0818125411084223,0.2874782394112947,0.4949580459523009,-6.052594936152135,PSMA1,PSMA1
LTBP1~C9JD84,1.098349184147212,8.058450863238306,1.0786184472380849,0.2888784705907567,0.4959529603065527,-6.055967632694687,LTBP1,LTBP1
PYGL~P06737,1.0928645541728876,7.8140780467752995,1.0781359378158064,0.2890904116906809,0.4959529603065527,-6.0564763177171725,PYGL,PYGL
MATR3~A0A0R4J2E8,-0.8899085001451432,6.4859950044600305,-1.0766521030929883,0.2897428702063894,0.4961846652284418,-6.05803932492208,MATR3,MATR3
FBN1~P35555,-0.2566989371581805,11.280440086618151,-1.0681489387931995,0.29350183526722406,0.5011622209709631,-6.066957629764334,FBN1,FBN1
CDC42~A0A494BZX6,-1.2178897534541937,5.368122292983825,-1.0675675947271452,0.29376007460070697,0.5011622209709631,-6.067564956382122,CDC42,CDC42
PSMB5~P28074,0.9434609888091865,7.520860469579657,1.0654026180999192,0.29472318507356626,0.5011622209709631,-6.0698239905561815,PSMB5,PSMB5
CDKN2A~J3QRG6,0.9125562634189599,7.387227386242082,1.0643875205774695,0.2951755235381849,0.5011622209709631,-6.070881720734631,CDKN2A,CDKN2A
PTMA~B8ZZA1,0.9763825979271878,7.419140553496195,1.0641926542255733,0.2952624138150095,0.5011622209709631,-6.071084663925452,PTMA,PTMA
IGHV1OR15-1~A0A075B7D0,-0.3713793254430655,18.5613981659051,-1.0612988372704282,0.2965548701250009,0.5020792524097708,-6.074094356465994,IGHV1OR15-1,IGHV1OR15-1
FGFBP2~Q9BYJ0,0.8898969202064411,7.428345392044569,1.0606397786797457,0.2968497769722003,0.5020792524097708,-6.074778739510635,FGFBP2,FGFBP2
IGLV4-69~A0A075B6H9,-0.23473231766060465,17.736434595649545,-1.0586614918231312,0.2977362286084236,0.5026919775272504,-6.076830666551505,IGLV4-69,IGLV4-69
SPARCL1~Q14515,-0.17947474879389524,12.247452005954978,-1.0571450431602063,0.2984169885743744,0.5029558735374781,-6.078401149873223,SPARCL1,SPARCL1
GFUS~E9PKL9,0.9470308611178657,7.4044646850915345,1.0540345389457015,0.2998167534459239,0.5036692358691393,-6.081615930196163,GFUS,GFUS
CA2~P00918,0.3802444280004753,16.163891851092913,1.0538706104172473,0.29989065034544166,0.5036692358691393,-6.081785109554948,CA2,CA2
IGHV3-64~A0A075B6Q5,-0.3693245606857296,16.57807968794541,-1.052397253391234,0.300555392159418,0.5039031837078355,-6.083304560006494,IGHV3-64,IGHV3-64
SAA1~P0DJI8,0.5121853821619897,14.88590693569746,1.0489350391750492,0.3021215036718857,0.5051695600396601,-6.086867293646967,SAA1,SAA1
PCYOX1~Q9UHG3,0.20674206825327346,14.946920304965483,1.0483994923961966,0.3023642622135192,0.5051695600396601,-6.087417412140237,PCYOX1,PCYOX1
IGHV2-70D~A0A0C4DH43,-0.29568976310352113,14.841501707154913,-1.0406449042952604,0.30589458651238405,0.5101789712441327,-6.095353637328884,IGHV2-70D,IGHV2-70D
DPP3~G3V180,0.9972455344170488,7.603961440719731,1.0339411921210582,0.3089694856863918,0.5144127374535586,-6.102170065267531,DPP3,DPP3
ALCAM~Q13740,-0.16295272835227692,13.7839026723705,-1.0310176126875383,0.3103171729373273,0.5157611245180188,-6.105129920522882,ALCAM,ALCAM
PDXK~F2Z2Y4,-1.4837377459448549,5.476037522415611,-1.029037804155669,0.31123211441030374,0.5163868472655385,-6.107129848420644,PDXK,PDXK
OTUB1~F5GYN4,1.0354776157574168,11.698322201529571,1.0277156028429069,0.31184418897252386,0.5165087689544912,-6.108463485917262,OTUB1,OTUB1
MEGF8~Q7Z7M0,-0.2084127671103122,11.468746896998011,-1.0259055523626708,0.3126834463614577,0.5170059052769619,-6.110286593605074,MEGF8,MEGF8
IGHV3-49~A0A0A0MS15,-0.21495221200643755,19.27941248706331,-1.0242367996596098,0.313458568668012,0.5173954687652729,-6.1119647226351175,IGHV3-49,IGHV3-49
ACE~A0A0A0MSN4,0.21710600193386576,12.130122067057833,1.0228731411978895,0.31409296014663063,0.5175518020285546,-6.11333414667921,ACE,ACE
HLA-F~A0A0D9SFW8,-0.7160783457448154,10.108220576506453,-1.0160948983995635,0.3172594097065204,0.5212488499236544,-6.120115721461485,HLA-F,HLA-F
NAP1L1~F5H4R6,1.003864113869838,8.248329903002722,1.0157444831207734,0.31742370005778325,0.5212488499236544,-6.120465161993901,NAP1L1,NAP1L1
SERPINB6~A0A024QZX5,0.8464523232292027,7.3541754161472035,1.0040172339020943,0.32295566910492823,0.5294264729429508,-6.132094674898762,SERPINB6,SERPINB6
IGLV2-14~P01704,1.378053708222943,11.522710916727089,0.9975353407155927,0.3260886096221042,0.5329215657774853,-6.138421222558744,IGLV2-14,IGLV2-14
PROZ~P22891,-0.21976525405658975,16.62871593244802,-0.9972051696617396,0.3261991231609842,0.5329215657774853,-6.138791836891947,PROZ,PROZ
ALDH1A1~P00352,-1.0674653114807704,5.786601864110448,-0.9782598607643016,0.3353359080057885,0.54551332999424,-6.157192441886075,ALDH1A1,ALDH1A1
MASP1~P48740-2,-0.14996279735019868,13.287560873179592,-0.9776907987692393,0.3356129975981247,0.54551332999424,-6.157740010511417,MASP1,MASP1
SMIM1~A0A2R8Y7R4,0.9264423177492551,7.394170413407228,0.9725032743980666,0.3381460443923019,0.5466550247802974,-6.162717781030935,SMIM1,SMIM1
SELPLG~A0A0C4DFY0,-0.8492733004192221,6.9644373965504185,-0.9723266809667552,0.33823250009254036,0.5466550247802974,-6.162886795423506,SELPLG,SELPLG
IGHV3-64D~A0A0J9YX35,-0.21491137700073182,18.960353034423655,-0.9718021026341592,0.33848940814346495,0.5466550247802974,-6.163388689525901,IGHV3-64D,IGHV3-64D
PSMA7~O14818,1.0746647778588425,10.435568747743831,0.9715855522558318,0.33859550022888074,0.5466550247802974,-6.1635958013188645,PSMA7,PSMA7
TMOD1~P28289,0.140776560301207,13.706828364521618,0.9672430226391868,0.3407277072677126,0.5490334574203436,-6.167739883342584,TMOD1,TMOD1
MSLN~H3BMA1,-0.8256013704124641,8.536547785563814,-0.9561147632737224,0.34623279438484,0.5561762978476743,-6.178279745356459,MSLN,MSLN
RPS3A~D6R9B6,0.8377356057862322,7.349817057425721,0.9523622581584347,0.34810244966329407,0.5582445639249147,-6.181807910129123,RPS3A,RPS3A
HBZ~P02008,-0.8433424607400539,8.14700920473319,-0.9489417768099542,0.349812524873541,0.558712364135877,-6.185012495178204,HBZ,HBZ
ENPEP~Q07075,0.30683687201723764,11.839804710648172,0.9488001190716334,0.34988346715443763,0.558712364135877,-6.185144976984393,ENPEP,ENPEP
IGLV7-46~A0A075B6I9,-0.6876587610043856,17.314858419349854,-0.9472693754234024,0.3506954616183454,0.558712364135877,-6.186528708241386,IGLV7-46,IGLV7-46
GCA~H7BXD5,1.3211350988300268,9.630540891698113,0.9466888484854629,0.35094192629089394,0.558712364135877,-6.187117276313251,GCA,GCA
C4B_2~P0C0L5,-0.20118011163289395,18.776518134394685,-0.9442302139085058,0.35217720945947795,0.558712364135877,-6.189408846132808,C4B_2,C4B_2
CORO1C~Q9ULV4,0.8048857262842803,7.333392117674743,0.9434914512480723,0.3525489462322957,0.558712364135877,-6.1900963100972195,CORO1C,CORO1C
AGT~A0A7P0T8D1,-0.16403281285403182,21.938328722719316,-0.942913501380698,0.3528399451929205,0.558712364135877,-6.190633773557245,AGT,AGT
IGHV3-38~A0A0C4DH36,0.23553422606239494,14.736938625589875,0.9424866946734515,0.35305494542892746,0.558712364135877,-6.191030482004053,IGHV3-38,IGHV3-38
FBLN1~P23142,-0.12927027881550401,17.703363396010467,-0.9404978722283484,0.3540579423158402,0.559376551368848,-6.1928768157657235,FBLN1,FBLN1
LRPPRC~A0A804HHY9,0.8577904714235318,7.795851406249939,0.9328653690545705,0.35792463430734156,0.56402247501642,-6.199928266861338,LRPPRC,LRPPRC
RALB~C9J6B1,0.8545632486935313,7.3582308788793664,0.9323733321508916,0.35817485639728863,0.56402247501642,-6.2003809815268625,RALB,RALB
CAST~A0A0C4DGB5,0.703557274839655,8.90049022252102,0.9253178392824996,0.36177555612342727,0.5676853931735321,-6.206847764296958,CAST,CAST
IGKV3-20~P01619,-0.13414375832890357,22.517463527043827,-0.924774493716878,0.3620538296350453,0.5676853931735321,-6.207343845142368,IGKV3-20,IGKV3-20
IGLV5-52~A0A0A0MRZ9,-0.6891003151324959,14.228275160834032,-0.922594339884233,0.3632153699132825,0.5676853931735321,-6.209285379539959,IGLV5-52,IGLV5-52
COLEC11~Q9BWP8,0.7567473884139293,9.166605943646914,0.9222128567563407,0.36336765993507647,0.5676853931735321,-6.209678933247152,COLEC11,COLEC11
SERPINA10~G3V2W1,0.253189687570206,12.529311539729408,0.9220316417999344,0.3634607209682468,0.5676853931735321,-6.209843889432358,SERPINA10,SERPINA10
PRG4~Q92954,-0.17170229320626795,12.77636595741461,-0.9150423233634903,0.3670619297446619,0.572377870935172,-6.216182685252424,PRG4,PRG4
IGKV6D-21~A0A0A0MT36,-0.29057123408054863,15.900505029299515,-0.9034599404450683,0.3730808052685465,0.5808189809294417,-6.226586359480776,IGKV6D-21,IGKV6D-21
CLEC3B~E9PHK0,-0.1251883840589887,16.01453051140147,-0.901615897397887,0.37404495493740286,0.5813761941409552,-6.228231135582761,CLEC3B,CLEC3B
MAN1A1~P33908,-0.14388696700378034,13.37751604895325,-0.900242606104032,0.37476402244936824,0.5815512904999096,-6.229453956812123,MAN1A1,MAN1A1
XRCC6~B1AHC9,0.8044071097454957,7.495587016138755,0.8983284662386211,0.37576777567739816,0.58216687701878,-6.231155413934811,XRCC6,XRCC6
MPP1~C9J9J4,0.7867546352210608,7.324326572143131,0.8950063797170815,0.37751396489801736,0.583444680608864,-6.234100213928127,MPP1,MPP1
CD58~B1AMW1,0.24924984386479387,10.9565219009995,0.8944454380260879,0.3778093291533937,0.583444680608864,-6.234596427241599,CD58,CD58
UBE2D3~A0A087WY85,0.7967780345983346,7.59182032675442,0.8928741568986632,0.37863748232563965,0.5837835137464444,-6.23598482098754,UBE2D3,UBE2D3
NUTF2~A0A8V8TPY3,0.476126354758037,12.525075424427135,0.8852089567743423,0.38269424081944314,0.5883797461871626,-6.242724568020858,NUTF2,NUTF2
F2~P00734,-0.17361345824303953,19.69958620479534,-0.8849239173469697,0.3828456325555677,0.5883797461871626,-6.242974127879512,F2,F2
ADGRG6~Q86SQ4,0.23294773170487026,12.009604467082523,0.8798948968120578,0.38552299519806754,0.5915464838319149,-6.247364598875656,ADGRG6,ADGRG6
IGHV3-20~A0A0C4DH32,-0.6130168196826276,10.631441751442518,-0.8783382057770326,0.38635417410659234,0.5918748449971598,-6.248718806527951,IGHV3-20,IGHV3-20
MAPRE1~Q15691,0.8208184415959332,7.527237944447588,0.8713669133258579,0.3900904658978044,0.5966455451291777,-6.254755316689217,MAPRE1,MAPRE1
BPIFB1~Q8TDL5,0.9682062258329758,8.486155855695658,0.8687558857683881,0.39149576182686685,0.5970520663584905,-6.257004437527146,BPIFB1,BPIFB1
PAFAH1B3~M0R389,0.7897591521125022,7.325828830588852,0.8683506221872106,0.3917141693471764,0.5970520663584905,-6.2573529522235605,PAFAH1B3,PAFAH1B3
MPST~B1AH49,0.789347980494636,7.325623244779918,0.8674051979021168,0.39222398519900836,0.5970520663584905,-6.258165386767786,MPST,MPST
PSG11~Q9UQ72,0.633481761900943,7.247690135483073,0.8585514355507006,0.3970187784254112,0.6031197476032539,-6.2657327692674984,PSG11,PSG11
F13A1~P00488,-0.1417474671761667,17.081383901315085,-0.8577256591512586,0.39746786286262403,0.6031197476032539,-6.266434792138878,F13A1,F13A1
PAPPA~Q13219,0.635186724202156,7.320210049585893,0.8515278619038389,0.40084866361511584,0.6072888916380665,-6.271683191332488,PAPPA,PAPPA
RAB2B~A0A3B3ITL1,0.7629171585545764,7.312407833809889,0.8471249039340919,0.4032613704370077,0.6095749014990619,-6.275389614499203,RAB2B,RAB2B
CPQ~Q9Y646,0.3090548825856523,11.525691735057375,0.8453933699722865,0.4042126982724652,0.6095749014990619,-6.276842197646356,CPQ,CPQ
UGT8~Q16880,0.5571276948201032,11.028499980900863,0.8445027608136929,0.40470255836315894,0.6095749014990619,-6.277588223620583,UGT8,UGT8
CTSG~P08311,0.7389687466504657,7.300433627857834,0.8441437727368771,0.40490011705412143,0.6095749014990619,-6.277888720463008,CTSG,CTSG
NAGLU~P54802,-0.259805996495718,11.659587785411276,-0.8402268569610178,0.4070596021329971,0.6118654521090034,-6.281159505606757,NAGLU,NAGLU
C5~A0A8Q3SID6,-0.267359051671189,16.352640538270688,-0.8346152872880908,0.4101659039415294,0.6154159784012742,-6.285820055467805,C5,C5
ITIH3~A0A994J439,-0.1091164056506635,18.76337064846891,-0.8336438582279357,0.4107051367850004,0.6154159784012742,-6.2866238193383746,ITIH3,ITIH3
SELL~P14151,-0.09966949011838722,15.816091803940393,-0.8304309330973071,0.4124917473456946,0.617128838852607,-6.289275826697506,SELL,SELL
RAP2B~P61225,0.873488476949623,7.91021790745087,0.8258419533537187,0.41505189581032165,0.6199918505951689,-6.293046660682759,RAP2B,RAP2B
DPEP2~Q9H4A9,-0.26940357395852743,12.335622306311784,-0.8226053419576269,0.41686347482906383,0.6217295060047779,-6.295694203824819,DPEP2,DPEP2
CFL1~E9PK25,0.45666224946685396,13.916883457270513,0.8175721243574394,0.4196903296206187,0.6249736430220083,-6.299791586118856,CFL1,CFL1
DCXR~J3KS22,0.70732703440087,7.284612771733036,0.8141692835534774,0.4216081733095808,0.6268561832618418,-6.302548079276099,DCXR,DCXR
HBD~P02042,0.29899130798592566,17.606662925771804,0.8112036065745336,0.4232840158239656,0.6283736395900665,-6.304941458127991,HBD,HBD
GPT~P24298,0.6974559185554146,7.390672305538573,0.8026944069548113,0.42811501526295104,0.6345630597174189,-6.311762108249864,GPT,GPT
ORM1~P02763,0.10423541059581609,23.886679394632015,0.8014465175465234,0.4288263071341153,0.634636463798791,-6.312756567035701,ORM1,ORM1
LGALS3BP~Q08380,-0.23999892838311965,16.4986359715632,-0.7974868567920343,0.43108806016105605,0.6369694790972787,-6.315902238084798,LGALS3BP,LGALS3BP
IGHJ2~A0A0C4DH70,0.8276583566930409,10.460966034809923,0.7963633249227602,0.43173113807427654,0.6369694790972787,-6.31679208070624,IGHJ2,IGHJ2
PSG2~P11465,0.542039566130561,7.201969037597882,0.7927330639180342,0.4338129749309504,0.6383757512274545,-6.319659029468283,PSG2,PSG2
C4BPB~P20851,0.2537856508447174,13.664013815304449,0.7923073245181185,0.4340575204190732,0.6383757512274545,-6.319994427060987,C4BPB,C4BPB
ELOB~A0A8I5KUS5,0.6999376832772679,7.280918096171236,0.7912220200013496,0.43468129880242734,0.6383757512274545,-6.320848647202989,ELOB,ELOB
IGKV3D-20~A0A0C4DH25,-0.16298276516199195,20.608971986865257,-0.7883374578906588,0.4363418341562695,0.6398345855594226,-6.32311355612151,IGKV3D-20,IGKV3D-20
IGHV5-51~A0A0C4DH38,-0.172389967023161,18.953622245673753,-0.7867091435508689,0.4372808834225991,0.6402326216828588,-6.324388570472332,IGHV5-51,IGHV5-51
THBS1~P07996,0.39223004799178085,11.296800785519343,0.7789190487808242,0.44179026860114934,0.6458488835190582,-6.330453356200691,THBS1,THBS1
EPB41~A0A2R8Y420,0.905048896155801,8.595430683528248,0.7776203453811548,0.44254474213585426,0.6459671350202196,-6.331458784623765,EPB41,EPB41
PSG5~M0R1G9,0.5203916147181884,7.191145061891697,0.7744793870255641,0.44437265105160606,0.6476495020645747,-6.333883774430001,PSG5,PSG5
PLEK~P08567,0.5969734032366016,7.979925150569554,0.7686365376098696,0.44778493495700533,0.6507948728779699,-6.338369638898076,PLEK,PLEK
GTF3C3~A0A494C1S7,-0.7779789166205369,11.020801246964801,-0.7682442903043397,0.44801456901381065,0.6507948728779699,-6.3386696164147995,GTF3C3,GTF3C3
KRT8~P05787,0.6592140280408554,7.260556268553029,0.7673017590006678,0.4485666433496748,0.6507948728779699,-6.339389829759797,KRT8,KRT8
CRP~P02741,0.625149895631818,15.013209985413935,0.7632052670006519,0.4510061122170923,0.6516849259082569,-6.342470770563658,CRP,CRP
DBNL~B4DDD6,0.6708797762130967,7.2663891426391505,0.7629664276431827,0.45111120841877617,0.6516849259082569,-6.342691605300236,DBNL,DBNL
HBG2~P69892,1.1983710008259099,11.97509517719315,0.7628435246069281,0.4512187599615043,0.6516849259082569,-6.342745561925611,HBG2,HBG2
TGFB1~A0A499FJK2,0.6755209485641149,7.395432066202062,0.7560776057557632,0.4551720690784997,0.6564060364605733,-6.347901029852378,TGFB1,TGFB1
CADM1~A0A087X0T8,-0.1283912567156964,13.092007994889608,-0.7528835213573898,0.4570622313455396,0.6581421619525112,-6.350300985631727,CADM1,CADM1
C1QA~A0A8Q3SI63,-0.23924005143804372,11.686987871133754,-0.7511773128342296,0.4580738040680914,0.6586098622208391,-6.351578973567412,C1QA,C1QA
NAPRT~Q6XQN6,0.6777899937693173,7.350013490204968,0.7493440043678622,0.45916219684556137,0.6591747144991774,-6.352949045208518,NAPRT,NAPRT
TUBB1~Q9H4B7,0.7284910055778395,7.819394966262242,0.7482012675018807,0.4598413806047442,0.6591747144991774,-6.353801403604118,TUBB1,TUBB1
HPX~P02790,-0.0742742769973006,23.785620871183497,-0.7466736029591878,0.4607502652298058,0.6594917975453489,-6.354938916099111,HPX,HPX
CTBS~Q01459,-0.12377733161751436,14.074791887810923,-0.7387543049514389,0.46547868974188233,0.665266860599799,-6.3607997252748225,CTBS,CTBS
C1QB~A0A0A0MSV6,-0.4422949490681578,11.626364299687648,-0.7327469253307101,0.4690843263425706,0.6694224240513768,-6.365205333024569,C1QB,C1QB
C9~A0A8Q3SI37,-0.1790031659429907,18.812574544687983,-0.7312437556397592,0.4699890565842695,0.669716946900913,-6.366302270595246,C9,C9
RP2~O75695,0.6819616065753404,7.271930057820272,0.728956769840207,0.47136748710377785,0.6697987943738709,-6.367967022165812,RP2,RP2
FGB~P02675,0.12634384521483,22.128723947131387,0.728830992871914,0.47144336413176524,0.6697987943738709,-6.368058432010934,FGB,FGB
IGLV10-54~A0A075B6I4,0.674651510460496,11.294250725000568,0.723493818454092,0.4746695989651454,0.6728299097318956,-6.37192323143961,IGLV10-54,IGLV10-54
ICOSLG~A0A2R8Y5W7,-0.10580930509036968,14.690729408844668,-0.7213916041600749,0.4759438325470051,0.6732007896940677,-6.3734379640711625,ICOSLG,ICOSLG
IGHD~A0A0A0MS09,-0.6457083120871268,17.1100240395226,-0.7088729380421384,0.48360486826719606,0.6806038664746838,-6.3823338293177,IGHD,IGHD
HEBP2~Q9Y5Z4,0.7040677838235112,7.558242020789993,0.7069728138865636,0.4847363809524978,0.6806038664746838,-6.383712331894641,HEBP2,HEBP2
ME1~P48163,-0.43121493756396667,7.038847274128476,-0.7061085047408984,0.48526634988363426,0.6806038664746838,-6.384321830615268,ME1,ME1
IGLV1-40~P01703,-0.1415722057369173,16.64334723927522,-0.705933854022827,0.48537348047445084,0.6806038664746838,-6.384444904152353,IGLV1-40,IGLV1-40
ORM2~P19652,-0.08119562181100903,23.359352290718345,-0.7058233469078968,0.485441272366965,0.6806038664746838,-6.384522761497306,ORM2,ORM2
CD44~H0YD13,-0.09556369316502611,16.46778983986841,-0.7052959029742977,0.48576491304336666,0.6806038664746838,-6.384894207352985,CD44,CD44
MBL2~P11226,-0.252420926206792,15.55037483580566,-0.7046757136627956,0.48614561891048846,0.6806038664746838,-6.385330623917122,MBL2,MBL2
MIF~P14174,0.8306103556695223,13.427852069182732,0.702376816312672,0.4875903682515388,0.6816314331679676,-6.3869094789156184,MIF,MIF
LSP1~P33241,0.6324976912344171,7.359416452191501,0.6994470913348234,0.4893619432022074,0.6821677112512626,-6.38899512778612,LSP1,LSP1
IGHV4-31~P0DP07,0.8295590853073147,7.820239115590012,0.6993907796301146,0.4893966479049726,0.6821677112512626,-6.389034450154797,IGHV4-31,IGHV4-31
IGHM~P01871-1,-0.1345650832744525,23.478895512899687,-0.6980443089384474,0.4902268863910799,0.6823332134238689,-6.389973774512387,IGHM,IGHM
DDI2~Q5TDH0,0.6102530876929393,7.23607579837907,0.696602937601595,0.491116519862662,0.6825807863018738,-6.39097735899137,DDI2,DDI2
IGHV1-2~P23083,-0.15498127648988458,19.770413975691028,-0.69434864292219,0.49250972054469533,0.6835265151987884,-6.392542925826742,IGHV1-2,IGHV1-2
ECI1~P42126,0.7841910277503032,8.212235585987136,0.6927416134259081,0.49350425203295023,0.6839170197971087,-6.393655974658981,ECI1,ECI1
IGHV3OR16-12~A0A075B7B8,-0.15283669230974795,19.662307673685653,-0.6900780831592787,0.4951550913767575,0.6852146214001594,-6.3954952609357925,IGHV3OR16-12,IGHV3OR16-12
HP~J3KSV1,-0.15311260475860955,14.17769690183392,-0.6815527309593181,0.5004597722938874,0.6906611816038963,-6.401336177785755,HP,HP
C1QC~A0A8Q3SIZ0,-0.5969670787996755,8.781092528283162,-0.6814381133198698,0.5005313047077247,0.6906611816038963,-6.401414224933046,C1QC,C1QC
PDCD6~A0A024QZ42,0.5544115690890976,10.000722895558493,0.6780448197027905,0.5026516170270159,0.6925903746105003,-6.40371906350477,PDCD6,PDCD6
ASGR2~P07307,0.1612710425323609,12.541497833558108,0.6727405547598148,0.5059759507134631,0.69617064093861,-6.407299513231938,ASGR2,ASGR2
HPRT1~P00492,0.7179760379761291,10.875851827589862,0.6699412395902252,0.5077352364749071,0.696172049591687,-6.409178076315314,HPRT1,HPRT1
BASP1~P80723,0.5908340387384037,7.364381179339127,0.6697369015251174,0.5078637884614948,0.696172049591687,-6.409314905352847,BASP1,BASP1
RAB1B~E9PLD0,0.5786479516183567,7.22027323034178,0.6692744637464408,0.5081547807238591,0.696172049591687,-6.409624413592126,RAB1B,RAB1B
AMBP~S4R471,0.5741019347293204,11.324235492149743,0.6625623756678332,0.512388708939303,0.7009711438984189,-6.414093398047127,AMBP,AMBP
CPNE1~A6PVH9,0.5369131720541445,7.199405840559674,0.6603540563414021,0.5137859007222146,0.7015662505666193,-6.415554147647734,CPNE1,CPNE1
BCAP31~A0A2R8Y5M6,0.56356358839796,7.212731048731583,0.6595631079144402,0.5142868343569691,0.7015662505666193,-6.4160761873414245,BCAP31,BCAP31
PDIA4~A0A499FI48,0.5468035647379654,7.204351036901585,0.6576636830745125,0.5154908885391151,0.7022098893593912,-6.417327355455948,PDIA4,PDIA4
S100A12~P80511,0.422283798792348,14.0155493204248,0.651923622530585,0.5191674688189256,0.7060193269799409,-6.4210557768625165,S100A12,S100A12
CTSD~A0A1B0GV23,-0.11367408919103283,12.963070312595368,-0.6509487201360538,0.5197597965045238,0.7060193269799409,-6.421722418197213,CTSD,CTSD
TPM1~P09493-3,0.11521880756226466,12.633369302438398,0.6484422432586229,0.5213581253644499,0.7071887443062341,-6.423351701422305,TPM1,TPM1
ITGA8~P53708,-0.7645649046247627,9.44868971419766,-0.6467830467506313,0.5224176171778441,0.707624992759255,-6.424426861843407,ITGA8,ITGA8
GGH~Q92820,-0.13216456110913732,13.700023862949058,-0.6450251926644124,0.5235413709640675,0.7081469319528078,-6.425563026630942,GGH,GGH
LGALS1~P09382,0.581284633926682,7.594357637367915,0.643690921468554,0.5243952050652773,0.7083028192360575,-6.426423404440358,LGALS1,LGALS1
ABI1~A0A0A0MRT6,0.5757557976665879,7.218827153365896,0.6410673894515324,0.5260762475808167,0.7088185233085823,-6.428110076159965,ABI1,ABI1
ADAMDEC1~O15204,0.16548394287557322,11.311835418682813,0.6407882865152233,0.5262552540101257,0.7088185233085823,-6.428289116906447,ADAMDEC1,ADAMDEC1
IGLV3-1~P01715,-0.16611682533015326,17.555732926730744,-0.6387205318992731,0.5275824513070355,0.7096094962180183,-6.429613187797994,IGLV3-1,IGLV3-1
IGHV3-7~P01780,-0.10612920838300965,21.33914029781827,-0.6324005118278135,0.53165004354664,0.7133597263054504,-6.43363431322054,IGHV3-7,IGHV3-7
H6PD~O95479,-0.4903683959639249,9.585348158422875,-0.6320774740092803,0.5318583986531773,0.7133597263054504,-6.433838799814637,H6PD,H6PD
SPP2~C9J6K0,0.26692967091746134,12.45612988026661,0.6288905162326331,0.5339162651374179,0.71511969031673694,-6.435850721003692,SPP2,SPP2
JCHAIN~P01591,-0.11286806800944049,21.369751783870196,-0.6236762064906046,0.5372922886346868,0.7183711510102365,-6.4391211198650815,JCHAIN,JCHAIN
